run_type,input_file,input_size,CLI_Flags,hashing_method,mod_value,bucket_size,strategy,c1,c2,collisions,primary_collisions,secondary_collisions,comparisons,insertions,load_factor,execution_time_sec,memory_usage_bytes,input_type
manual_div41_quadratic_c15_025_b3,input_non_integer.txt,6,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,41.0,3,quadratic,1.5,0.25,,,,2.0,2.0,0.016667,0.00028,0,invalid
manual_custom_linear_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy linear,custom,,1,linear,,,,,,2.0,2.0,0.016667,0.0002267,0,invalid
manual_custom_chaining_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy chaining,custom,,1,chaining,,,,,,,,,0.000227,0,invalid
manual_custom_quadratic_c05_05_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,custom,,1,quadratic,0.5,0.5,,,,2.0,2.0,0.016667,0.0001907,0,invalid
manual_custom_quadratic_c05_10_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 1.0,custom,,1,quadratic,0.5,1.0,,,,2.0,2.0,0.016667,0.000316,0,invalid
manual_custom_quadratic_c05_025_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,custom,,1,quadratic,0.5,0.25,,,,2.0,2.0,0.016667,0.0003692,0,invalid
manual_custom_quadratic_c10_05_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,custom,,1,quadratic,1.0,0.5,,,,2.0,2.0,0.016667,0.0002436,0,invalid
manual_custom_quadratic_c10_10_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 1.0 --c2 1.0,custom,,1,quadratic,1.0,1.0,,,,2.0,2.0,0.016667,0.0003471,0,invalid
manual_custom_quadratic_c10_025_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,custom,,1,quadratic,1.0,0.25,,,,2.0,2.0,0.016667,0.000241,0,invalid
manual_custom_quadratic_c15_05_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,custom,,1,quadratic,1.5,0.5,,,,2.0,2.0,0.016667,0.0006457,0,invalid
manual_custom_quadratic_c15_10_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 1.5 --c2 1.0,custom,,1,quadratic,1.5,1.0,,,,2.0,2.0,0.016667,0.0005006,0,invalid
manual_custom_quadratic_c15_025_b1,input_non_integer.txt,6,--hashing custom --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,custom,,1,quadratic,1.5,0.25,,,,2.0,2.0,0.016667,0.0003594,0,invalid
manual_custom_linear_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy linear,custom,,3,linear,,,,,,2.0,2.0,0.016667,0.0001492,0,invalid
manual_custom_chaining_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy chaining,custom,,3,chaining,,,,,,,,,0.0003522,0,invalid
manual_custom_quadratic_c05_05_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,custom,,3,quadratic,0.5,0.5,,,,2.0,2.0,0.016667,0.0001618,0,invalid
manual_custom_quadratic_c05_10_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 1.0,custom,,3,quadratic,0.5,1.0,,,,2.0,2.0,0.016667,0.0001806,0,invalid
manual_custom_quadratic_c05_025_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,custom,,3,quadratic,0.5,0.25,,,,2.0,2.0,0.016667,0.0002372,0,invalid
manual_custom_quadratic_c10_05_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,custom,,3,quadratic,1.0,0.5,,,,2.0,2.0,0.016667,0.0005856,0,invalid
manual_custom_quadratic_c10_10_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 1.0,custom,,3,quadratic,1.0,1.0,,,,2.0,2.0,0.016667,0.0001851,0,invalid
manual_custom_quadratic_c10_025_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,custom,,3,quadratic,1.0,0.25,,,,2.0,2.0,0.016667,0.0001658,0,invalid
manual_custom_quadratic_c15_05_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,custom,,3,quadratic,1.5,0.5,,,,2.0,2.0,0.016667,0.0002108,0,invalid
manual_custom_quadratic_c15_10_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 1.0,custom,,3,quadratic,1.5,1.0,,,,2.0,2.0,0.016667,0.0004777,0,invalid
manual_custom_quadratic_c15_025_b3,input_non_integer.txt,6,--hashing custom --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,custom,,3,quadratic,1.5,0.25,,,,2.0,2.0,0.016667,0.0001524,0,invalid
scheme_1,input_probe_stress.txt,119,--hashing division --mod 120 --bucket 1 --strategy linear,division,120.0,1,linear,,,,,,119.0,119.0,0.991667,0.0002345,0,stress
scheme_2,input_probe_stress.txt,119,--hashing division --mod 120 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,120.0,1,quadratic,0.5,0.5,,,,119.0,119.0,0.991667,0.0005632,0,stress
scheme_3,input_probe_stress.txt,119,--hashing division --mod 120 --bucket 1 --strategy chaining,division,120.0,1,chaining,,,,,,,,,0.0003101,0,stress
scheme_4,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy linear,division,127.0,1,linear,,,266.0,16.0,250.0,385.0,119.0,0.991667,0.0004072,0,stress
scheme_5,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,1,quadratic,0.5,0.5,147.0,18.0,129.0,266.0,119.0,0.991667,0.0003899,0,stress
scheme_6,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy chaining,division,127.0,1,chaining,,,5.0,,,5.0,119.0,0.991667,0.0003638,0,stress
scheme_7,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy linear,division,113.0,1,linear,,,228.0,6.0,222.0,347.0,119.0,0.991667,0.001192,0,stress
scheme_8,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,1,quadratic,0.5,0.5,270.0,6.0,264.0,388.0,118.0,0.983333,0.001301,0,stress
scheme_9,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy chaining,division,113.0,1,chaining,,,6.0,,,6.0,119.0,0.991667,0.000336,0,stress
scheme_10,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy linear,division,41.0,3,linear,,,4645.0,78.0,4567.0,4764.0,119.0,0.991667,0.001405,0,stress
scheme_11,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,3,quadratic,0.5,0.5,1025.0,78.0,947.0,1143.0,118.0,0.983333,0.001392,0,stress
scheme_12,input_probe_stress.txt,119,--hashing custom --bucket 1 --strategy linear,custom,,1,linear,,,138.0,17.0,121.0,257.0,119.0,0.991667,0.0003835,0,stress
scheme_13,input_probe_stress.txt,119,--hashing custom --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,custom,,1,quadratic,0.5,0.5,88.0,16.0,72.0,207.0,119.0,0.991667,0.0003425,0,stress
scheme_14,input_probe_stress.txt,119,--hashing custom --bucket 1 --strategy chaining,custom,,1,chaining,,,16.0,,,16.0,119.0,0.991667,0.0003321,0,stress
manual_div113_linear_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy linear,division,113.0,1,linear,,,228.0,6.0,222.0,347.0,119.0,0.991667,0.0004235,0,stress
manual_div113_quadratic_c05_05_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,1,quadratic,0.5,0.5,270.0,6.0,264.0,388.0,118.0,0.983333,0.001935,0,stress
manual_div113_quadratic_c05_075_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,113.0,1,quadratic,0.5,0.75,267.0,6.0,261.0,385.0,118.0,0.983333,0.001268,0,stress
manual_div113_quadratic_c05_025_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,113.0,1,quadratic,0.5,0.25,328.0,6.0,322.0,445.0,117.0,0.975,0.0009645,0,stress
manual_div113_quadratic_c10_05_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,113.0,1,quadratic,1.0,0.5,281.0,6.0,275.0,398.0,117.0,0.975,0.001793,0,stress
manual_div113_quadratic_c10_075_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,113.0,1,quadratic,1.0,0.75,65.0,6.0,59.0,184.0,119.0,0.991667,0.0003612,0,stress
manual_div113_quadratic_c10_025_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,1,quadratic,1.0,0.25,176.0,6.0,170.0,294.0,118.0,0.983333,0.001624,0,stress
manual_div113_quadratic_c15_05_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,113.0,1,quadratic,1.5,0.5,328.0,6.0,322.0,445.0,117.0,0.975,0.001037,0,stress
manual_div113_quadratic_c15_075_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,113.0,1,quadratic,1.5,0.75,379.0,6.0,373.0,495.0,116.0,0.966667,0.001167,0,stress
manual_div113_quadratic_c15_025_b1,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,113.0,1,quadratic,1.5,0.25,172.0,6.0,166.0,290.0,118.0,0.983333,0.0009006,0,stress
manual_div113_linear_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy linear,division,113.0,3,linear,,,228.0,6.0,222.0,347.0,119.0,0.991667,0.0007669,0,stress
manual_div113_quadratic_c05_05_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,113.0,3,quadratic,0.5,0.5,270.0,6.0,264.0,388.0,118.0,0.983333,0.001027,0,stress
manual_div113_quadratic_c05_075_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,113.0,3,quadratic,0.5,0.75,267.0,6.0,261.0,385.0,118.0,0.983333,0.002532,0,stress
manual_div113_quadratic_c05_025_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,113.0,3,quadratic,0.5,0.25,328.0,6.0,322.0,445.0,117.0,0.975,0.001851,0,stress
manual_div113_quadratic_c10_05_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,113.0,3,quadratic,1.0,0.5,281.0,6.0,275.0,398.0,117.0,0.975,0.001271,0,stress
manual_div113_quadratic_c10_075_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,113.0,3,quadratic,1.0,0.75,65.0,6.0,59.0,184.0,119.0,0.991667,0.0004313,0,stress
manual_div113_quadratic_c10_025_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,113.0,3,quadratic,1.0,0.25,176.0,6.0,170.0,294.0,118.0,0.983333,0.001977,0,stress
manual_div113_quadratic_c15_05_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,113.0,3,quadratic,1.5,0.5,328.0,6.0,322.0,445.0,117.0,0.975,0.005228,0,stress
manual_div113_quadratic_c15_075_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,113.0,3,quadratic,1.5,0.75,379.0,6.0,373.0,495.0,116.0,0.966667,0.001932,0,stress
manual_div113_quadratic_c15_025_b3,input_probe_stress.txt,119,--hashing division --mod 113 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,113.0,3,quadratic,1.5,0.25,172.0,6.0,166.0,290.0,118.0,0.983333,0.0008177,0,stress
manual_div127_linear_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy linear,division,127.0,1,linear,,,266.0,16.0,250.0,385.0,119.0,0.991667,0.0009378,0,stress
manual_div127_quadratic_c05_05_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,1,quadratic,0.5,0.5,147.0,18.0,129.0,266.0,119.0,0.991667,0.000362,0,stress
manual_div127_quadratic_c05_075_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,127.0,1,quadratic,0.5,0.75,153.0,31.0,122.0,272.0,119.0,0.991667,0.0005488,0,stress
manual_div127_quadratic_c05_025_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,127.0,1,quadratic,0.5,0.25,204.0,13.0,191.0,322.0,118.0,0.983333,0.001402,0,stress
manual_div127_quadratic_c10_05_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,127.0,1,quadratic,1.0,0.5,193.0,16.0,177.0,311.0,118.0,0.983333,0.001069,0,stress
manual_div127_quadratic_c10_075_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,127.0,1,quadratic,1.0,0.75,86.0,24.0,62.0,205.0,119.0,0.991667,0.0008996,0,stress
manual_div127_quadratic_c10_025_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,127.0,1,quadratic,1.0,0.25,100.0,17.0,83.0,219.0,119.0,0.991667,0.0007246,0,stress
manual_div127_quadratic_c15_05_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,127.0,1,quadratic,1.5,0.5,57.0,9.0,48.0,176.0,119.0,0.991667,0.0006091,0,stress
manual_div127_quadratic_c15_075_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,127.0,1,quadratic,1.5,0.75,191.0,11.0,180.0,309.0,118.0,0.983333,0.0007528,0,stress
manual_div127_quadratic_c15_025_b1,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,127.0,1,quadratic,1.5,0.25,112.0,10.0,102.0,231.0,119.0,0.991667,0.0003126,0,stress
manual_div127_linear_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy linear,division,127.0,3,linear,,,266.0,16.0,250.0,385.0,119.0,0.991667,0.0004791,0,stress
manual_div127_quadratic_c05_05_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,127.0,3,quadratic,0.5,0.5,147.0,18.0,129.0,266.0,119.0,0.991667,0.0003518,0,stress
manual_div127_quadratic_c05_075_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,127.0,3,quadratic,0.5,0.75,153.0,31.0,122.0,272.0,119.0,0.991667,0.000777,0,stress
manual_div127_quadratic_c05_025_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,127.0,3,quadratic,0.5,0.25,204.0,13.0,191.0,322.0,118.0,0.983333,0.001106,0,stress
manual_div127_quadratic_c10_05_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,127.0,3,quadratic,1.0,0.5,193.0,16.0,177.0,311.0,118.0,0.983333,0.0006818,0,stress
manual_div127_quadratic_c10_075_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,127.0,3,quadratic,1.0,0.75,86.0,24.0,62.0,205.0,119.0,0.991667,0.0003956,0,stress
manual_div127_quadratic_c10_025_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,127.0,3,quadratic,1.0,0.25,100.0,17.0,83.0,219.0,119.0,0.991667,0.001289,0,stress
manual_div127_quadratic_c15_05_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,127.0,3,quadratic,1.5,0.5,57.0,9.0,48.0,176.0,119.0,0.991667,0.0007925,0,stress
manual_div127_quadratic_c15_075_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,127.0,3,quadratic,1.5,0.75,191.0,11.0,180.0,309.0,118.0,0.983333,0.0008253,0,stress
manual_div127_quadratic_c15_025_b3,input_probe_stress.txt,119,--hashing division --mod 127 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,127.0,3,quadratic,1.5,0.25,112.0,10.0,102.0,231.0,119.0,0.991667,0.0006427,0,stress
manual_div41_linear_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy linear,division,41.0,1,linear,,,4645.0,78.0,4567.0,4764.0,119.0,0.991667,0.002627,0,stress
manual_div41_quadratic_c05_05_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,1,quadratic,0.5,0.5,1025.0,78.0,947.0,1143.0,118.0,0.983333,0.001025,0,stress
manual_div41_quadratic_c05_075_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.75,division,41.0,1,quadratic,0.5,0.75,868.0,78.0,790.0,986.0,118.0,0.983333,0.001062,0,stress
manual_div41_quadratic_c05_025_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 0.5 --c2 0.25,division,41.0,1,quadratic,0.5,0.25,1399.0,78.0,1321.0,1516.0,117.0,0.975,0.001371,0,stress
manual_div41_quadratic_c10_05_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.5,division,41.0,1,quadratic,1.0,0.5,985.0,78.0,907.0,1102.0,117.0,0.975,0.001327,0,stress
manual_div41_quadratic_c10_075_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.75,division,41.0,1,quadratic,1.0,0.75,890.0,78.0,812.0,1007.0,117.0,0.975,0.00149,0,stress
manual_div41_quadratic_c10_025_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.0 --c2 0.25,division,41.0,1,quadratic,1.0,0.25,1262.0,78.0,1184.0,1379.0,117.0,0.975,0.002039,0,stress
manual_div41_quadratic_c15_05_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.5,division,41.0,1,quadratic,1.5,0.5,847.0,78.0,769.0,966.0,119.0,0.991667,0.0006335,0,stress
manual_div41_quadratic_c15_075_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.75,division,41.0,1,quadratic,1.5,0.75,949.0,78.0,871.0,1065.0,116.0,0.966667,0.001571,0,stress
manual_div41_quadratic_c15_025_b1,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 1 --strategy quadratic --c1 1.5 --c2 0.25,division,41.0,1,quadratic,1.5,0.25,1229.0,78.0,1151.0,1347.0,118.0,0.983333,0.003604,0,stress
manual_div41_linear_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy linear,division,41.0,3,linear,,,4645.0,78.0,4567.0,4764.0,119.0,0.991667,0.001361,0,stress
manual_div41_quadratic_c05_05_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.5,division,41.0,3,quadratic,0.5,0.5,1025.0,78.0,947.0,1143.0,118.0,0.983333,0.001295,0,stress
manual_div41_quadratic_c05_075_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.75,division,41.0,3,quadratic,0.5,0.75,868.0,78.0,790.0,986.0,118.0,0.983333,0.001029,0,stress
manual_div41_quadratic_c05_025_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 0.5 --c2 0.25,division,41.0,3,quadratic,0.5,0.25,1399.0,78.0,1321.0,1516.0,117.0,0.975,0.001229,0,stress
manual_div41_quadratic_c10_05_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.5,division,41.0,3,quadratic,1.0,0.5,985.0,78.0,907.0,1102.0,117.0,0.975,0.00187,0,stress
manual_div41_quadratic_c10_075_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.75,division,41.0,3,quadratic,1.0,0.75,890.0,78.0,812.0,1007.0,117.0,0.975,0.001945,0,stress
manual_div41_quadratic_c10_025_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.0 --c2 0.25,division,41.0,3,quadratic,1.0,0.25,1262.0,78.0,1184.0,1379.0,117.0,0.975,0.002994,0,stress
manual_div41_quadratic_c15_05_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.5,division,41.0,3,quadratic,1.5,0.5,847.0,78.0,769.0,966.0,119.0,0.991667,0.0007959,0,stress
manual_div41_quadratic_c15_075_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.75,division,41.0,3,quadratic,1.5,0.75,949.0,78.0,871.0,1065.0,116.0,0.966667,0.002223,0,stress
manual_div41_quadratic_c15_025_b3,input_probe_stress.txt,119,--hashing division --mod 41 --bucket 3 --strategy quadratic --c1 1.5 --c2 0.25,division,41.0,3,quadratic,1.5,0.25,1229.0,78.0,1151.0,1347.0,118.0,0.983333,0.001176,0,stress
manual_custom_linear_b1,input_probe_stress.txt,119,--hashing custom --bucket 1 --strategy linear,custom,,1,linear,,,138.0,17.0,121.0,257.0,119.0,0.991667,0.0007756,0,stress
manual_custom_chaining_b1,input_probe_stress.txt,119,--hashing custom --bucket 1 --strategy chaining,custom,,1,chaining,,,16.0,,,16.0,119.0,0.991667,0.0003194,0,stress
